value,optlen,family,argv,mode,size,path,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,4096,,syscall_read,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,31114384,,55,,,,,,,,,,,134049786,,,13,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,31114384,,0,,,,,,,,,,,134055411,,,13,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,134058588,,,13,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/proc/cmdline,,,,,134064526,,,13,,,,655360,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,kworker/u8:9,,,,,542160,,1,,3187656096,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15625,24126,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573636280,,1322077219,,,,,64,134137025,,,13,1500,,40460,16,,6,,
,,,,,,,,,,4095,,syscall_read,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128165644,,259,,,,,,,,,,,134095098,,,13,,,,,,,,
,,,,,,,,,,3836,,syscall_read,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128165903,,0,,,,,,,,,,,134149890,,,13,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,134153067,,,13,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,134190411,,,13,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92234825343404,,,13,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,kworker/u8:9,,,,,542160,,1,,3187657544,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15626,24125,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573636664,,1322077219,,,,,64,41901,,,13,1500,,40460,16,,6,,
,,,,0,,,,,,,,syscall_open,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,15078,,,13,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,85234,,,13,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,92474,,,13,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,120338,,,13,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,kworker/u8:9,,,,,542160,,1,,3187658992,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15627,24124,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573637048,,1322077219,,,,,64,156796,,,13,1500,,40460,16,,6,,
,,,,0,,,,,,,,syscall_open,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,126848,,,13,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,240674722,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,180390,,,13,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,kworker/u8:9,,,,,542160,,1,,3187660440,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15628,24123,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573637432,,1322077219,,,,,64,282108,,,13,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,kworker/u8:9,,,,,542160,,1,,3187661888,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15629,24122,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573637816,,1322077219,,,,,64,407576,,,13,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,kworker/u8:9,,,,,542160,,1,,3187663336,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15630,24121,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573638200,,1322077219,,,,,64,530180,,,13,1500,,40460,16,,6,,
,,,,,,,,,,,,sched_process_exit,,,,,0,,120337361,,,kworker/u8:9,,,,,542160,,,,,,,,,,,,,,,,,15405,,,,,0,,,,3,,,,,,,,,0,,,0,,modprobe8:9,,,,,,,,,,20,,,,,,,624138,,,13,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,kworker/u8:9,,,,,542160,,1,,3187664784,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15631,24120,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573638584,,1322077219,,,,,64,655544,,,13,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,kworker/u8:9,,,,,542160,,1,,3187666232,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15632,24119,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573638968,,1322077219,,,,,64,778616,,,13,1500,,40460,16,,6,,
,,16,,,,,,,,,,syscall_socket,,,,,0,,240674722,,,sudoTracing.sh,,,,,542160,,,,,,,,,,,,,,,,3,,,,,,0,,,,231,,,,,,,,,0,,,0,,,,,,,,-93,,,,,,,,,,,92234821835712,,,13,,,,,,9,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,kworker/u8:9,,,,,542160,,1,,3187667680,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15633,24118,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573639352,,1322077219,,,,,64,896741,,,13,1500,,40460,16,,6,,
,,,,,,,1,,kworker/u8:9,,,sched_process_fork,,4026531836,15406,,0,,120337361,15406,,kworker/u8:9,,,,,542160,,,7737,,,,15406,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,0,,7737,0,,,,,kworker/u8:9,,,,,,,,,,4026531836,,,,945438,,,13,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,swapper/0,,,,,542160,,1,,3187669128,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15634,24117,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573598904,,1322077219,,,,,64,1176948,,,13,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,swapper/0,,,,,542160,,1,,3187670576,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15635,24116,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573599288,,1322077219,,,,,64,1187781,,,13,1500,,40460,16,,6,,
,,,,,,,,,,,,sched_process_exec,,,,15406,0,,788299381,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,15406,,,,,0,,,,8,,,,,,,,,3,,,3,,,,,,,,,,,,,,/sbin/modprobe,,,,,1276999,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,swapper/0,,,,,542160,,1,,3187672024,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15636,24115,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573599672,,1322077219,,,,,64,1277051,,,13,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,swapper/0,,,,,542160,,1,,3187673472,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15637,24114,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573600056,,1322077219,,,,,64,1402832,,,13,1500,,40460,16,,6,,
,,,,0,,,,,,,,syscall_access,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,3,,,3,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92234826752720,,,12,,,,,,,,
,,,,4,,,,,,,,syscall_access,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92234826790324,,,12,,,,,,,,
,,,,3,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,1465280,,,12,,,,524288,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,1487676,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,swapper/0,,,,,542160,,1,,3187674920,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15638,24113,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573600440,,1322077219,,,,,64,1529238,,,13,1500,,40460,16,,6,,
,,,,39264,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,1526061,,,12,,,,524288,,,,
,,,,,,,,,,512,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2129463312,,512,,,,,,,,,,,1538977,,,12,,,,,,,,
,,,,,,,,,,1000,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2129462056,,1000,,,,,,,,,,,1553196,,,12,,,,,,,,
,,,,,,,,,,45,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2129462000,,45,,,,,,,,,,,1558925,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,1627258,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,120337361,,4,swapper/0,,,,,542160,,1,,3187676368,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15639,24112,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2573600824,,1322077219,,,,,64,1650800,,,13,1500,,40460,16,,6,,
,,,,1,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,1665175,,,12,,,,524288,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,1680227,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_access,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,3,,,3,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92234827027146,,,12,,,,,,,,
,,,,39264,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,1706060,,,12,,,,524288,,,,
,,,,,,,,,,512,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2129463160,,512,,,,,,,,,,,1717570,,,12,,,,,,,,
,,,,,,,,,,2880,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2129460024,,2880,,,,,,,,,,,1728768,,,12,,,,,,,,
,,,,,,,,,,47,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2129459968,,47,,,,,,,,,,,1739185,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,1813143,,,12,,,,,,,,
,,,,16384,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,2708503,,,12,,,,673792,,,,
,,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,3,,,3,,,,,,,,208,,,,,,,,,,,92234828060579,,,12,,,,,,,,16556368
,,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,92234828124849,,,12,,,,,,,,16556368
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,2793607,,,12,,,,,,,,
,,,,16384,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,2825013,,,12,,,,673792,,,,
,,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,3,,,3,,,,,,,,120,,,,,,,,,,,92234828172557,,,12,,,,,,,,16589312
,,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,92234828194849,,,12,,,,,,,,16589312
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,2863294,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modprobe.d/aliases.conf,,,,,2873294,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,655,,,,,,,,,,,2921627,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,0,,,,,,,,,,,2972877,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,2980064,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8192cu.conf,,,,,2990377,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,20,,,,,,,,,,,3006575,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,0,,,,,,,,,,,3015377,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,3018866,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8xxxu.conf,,,,,3026523,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,19,,,,,,,,,,,3040533,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,0,,,,,,,,,,,3048085,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,3051366,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,3058345,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,127,,,,,,,,,,,3071262,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,0,,,,,,,,,,,3078606,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,3081783,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,3089126,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,390,,,,,,,,,,,3102616,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,0,,,,,,,,,,,3154543,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,3158137,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,3165116,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,65,,,,,,,,,,,3178032,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,0,,,,,,,,,,,3187824,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,3191209,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,3198813,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,55,,,,,,,,,,,3216782,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,16557200,,0,,,,,,,,,,,3222251,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,3225428,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/proc/cmdline,,,,,3231001,,,12,,,,655360,,,,
,,,,,,,,,,4095,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2129455884,,259,,,,,,,,,,,3260167,,,12,,,,,,,,
,,,,,,,,,,3836,,syscall_read,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2129456143,,0,,,,,,,,,,,3273240,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,3275844,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,3311573,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,3344490,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,3351052,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1576598762,,,kworker/u8:9,,,,,1128624,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,3379802,,,12,,,,,,,,
