value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,envp,tos,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,0,,,,,,,syscall_access,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237325778100,,,22,,,,,,,,
,,,,24528,,,,,,,syscall_open,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libcap-ng.so.0,,,,,84533900,,,22,,,,524288,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128340128,,512,,,,,,,,,,,84350098,,,22,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128338832,,1040,,,,,,,,,,,84545150,,,22,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128338776,,45,,,,,,,,,,,84552181,,,22,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,2262928500,,,sleepracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,1,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,84599524,,,21,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,2262928500,,,sleepracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,2,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,84608587,,,21,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,84634680,,,22,,,,,,,,
,,,,25248,,,,,,,syscall_open,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/libpcre.so.3,,,,,84655670,,,22,,,,524288,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237325919037,,,22,,,,,,,,
,,,,25248,,,,,,,syscall_open,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libpcre.so.3,,,,,84676191,,,22,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128340104,,512,,,,,,,,,,,84559108,,,22,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128338808,,1040,,,,,,,,,,,84687076,,,22,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128338752,,45,,,,,,,,,,,84693482,,,22,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,84764159,,,22,,,,,,,,
,,,,34256,,,,,,,syscall_open,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/libpthread.so.0,,,,,84807596,,,22,,,,524288,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237326071640,,,22,,,,,,,,
,,,,34256,,,,,,,syscall_open,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libpthread.so.0,,,,,84828221,,,22,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128340080,,512,,,,,,,,,,,84700045,,,22,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128338264,,1560,,,,,,,,,,,84840148,,,22,,,,,,,,
,,,,,,,,,1560,,syscall_read,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128338208,,47,,,,,,,,,,,84847388,,,22,,,,,,,,
,,,,,,,,,,,sched_process_exit,,,,,0,,1131464250,,,sleepracing.sh,,,,,284240,,,,,,,,,,,,,,,,,15441,,,,,0,,,,3,,,,,,,,,2,,,2,,sleepracing.sh,,,,,,,,,,20,,,,,,,84893898,,,21,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,84922648,,,22,,,,,,,,
,,,,,,1,,startTracing.sh,,,sched_process_fork,,4026531836,15517,,0,,238749833,15517,,startTracing.sh,,,,,672528,,,651,,,,15517,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,0,,651,0,,,,,startTracing.sh,,,,,,,,,,4026531836,,,,86470193,,,22,,,,,,,,
,,,,,,,,,,,syscall_clone,,,,,0,,477499666,,,startTracing.sh,,,,,672528,,,,,0,,0,,,,,,,,,,,,,,,0,,,,99,,,,,,,,,0,,0,0,,,,18874385,,,,15517,,,,,,,,,,,92237327535852,,,22,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,15517,,,,,,,,,,,86630140,,,21,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,255,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,86768108,,,21,,,,,,,,
,,,,,,,1992843368,,,,syscall_set_tid_address,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,211,,,,,,,,,0,,,0,,,,,,,,15516,,,,,,,,,,,92237328472202,,,22,,,,,,,,
,,,,,,,,,,,syscall_set_robust_list,,,,,0,,477499666,,,sudoTracing.sh,,,,1992843376,672528,,,,,,12,,,,,,,,,,,,,,,,0,,,,282,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92237328478504,,,22,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193725945,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19871,19880,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579445560,,1322077219,,,,,64,87664406,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193727393,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19872,19879,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579445176,,1322077219,,,,,64,87745708,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193728841,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19873,19878,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579444792,,1322077219,,,,,64,87782635,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193730289,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19874,19877,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579444408,,1322077219,,,,,64,87793207,,,22,1500,,40460,16,,6,,
,,,,,,,,,,,sched_process_exec,,,,15517,0,,1143644037,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,15517,,,,,0,,,,8,,,,,,,,,1,,,1,,,,,,,,,,,,,,/usr/bin/sudo,,,,,87799093,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193731737,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19875,19876,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579444024,,1322077219,,,,,64,87802478,,,22,1500,,40460,16,,6,,
,,,5992968,,,,,,,,syscall_execve,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,5984264,,24,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,87134356,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193733185,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19876,19875,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579443640,,1322077219,,,,,64,87813520,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193734633,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19877,19874,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579443256,,1322077219,,,,,64,87871749,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193736081,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19878,19873,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579442872,,1322077219,,,,,64,87885290,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193737529,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19879,19872,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579442488,,1322077219,,,,,64,87915707,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193738977,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19880,19871,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579442104,,1322077219,,,,,64,87927738,,,22,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_access,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237329198657,,,21,,,,,,,,
,,,,4,,,,,,,syscall_access,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92237329249230,,,21,,,,,,,,
,,,,3,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/etc/ld.so.preload,,,,,88029665,,,21,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88057581,,,21,,,,,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,88085289,,,21,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2125428464,,512,,,,,,,,,,,88098154,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193740425,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19881,19870,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579441720,,1322077219,,,,,64,88110237,,,22,1500,,40460,16,,6,,
,,,,,,,,,1000,,syscall_read,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2125427208,,1000,,,,,,,,,,,88116904,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193741873,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19882,19869,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579441336,,1322077219,,,,,64,88120862,,,22,1500,,40460,16,,6,,
,,,,,,,,,45,,syscall_read,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2125427152,,45,,,,,,,,,,,88123727,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193743321,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19883,19868,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579440952,,1322077219,,,,,64,88130706,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193744769,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19884,19867,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579440568,,1322077219,,,,,64,88138883,,,22,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88192112,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193746217,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19885,19866,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579440184,,1322077219,,,,,64,88194768,,,22,1500,,40460,16,,6,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/neon/vfp/libaudit.so.1,,,,,88231070,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/neon/libaudit.so.1,,,,,88249195,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/vfp/libaudit.so.1,,,,,88260705,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/libaudit.so.1,,,,,88272424,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/neon/vfp/libaudit.so.1,,,,,88284455,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/neon/libaudit.so.1,,,,,88295028,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/vfp/libaudit.so.1,,,,,88305445,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/libaudit.so.1,,,,,88316226,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/neon/vfp/libaudit.so.1,,,,,88327840,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/neon/libaudit.so.1,,,,,88338778,,,21,,,,524288,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193747665,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19886,19865,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579439800,,1322077219,,,,,64,88344559,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193749113,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19887,19864,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2554044088,,1322077219,,,,,64,88354767,,,22,1500,,40460,16,,6,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/vfp/libaudit.so.1,,,,,88348986,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/libaudit.so.1,,,,,88361226,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/neon/vfp/libaudit.so.1,,,,,88379455,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/neon/libaudit.so.1,,,,,88396694,,,21,,,,524288,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/vfp/libaudit.so.1,,,,,88406850,,,21,,,,524288,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193750561,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19888,19863,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2554043704,,1322077219,,,,,64,88412996,,,22,1500,,40460,16,,6,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/libaudit.so.1,,,,,88417059,,,21,,,,524288,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/etc/ld.so.cache,,,,,88434975,,,21,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88452996,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193752009,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19889,19862,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2554043320,,1322077219,,,,,64,88463309,,,22,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_access,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237329719957,,,21,,,,,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libaudit.so.1,,,,,88482006,,,21,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2125428312,,512,,,,,,,,,,,88497475,,,21,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2125427016,,1040,,,,,,,,,,,88505235,,,21,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2125426960,,45,,,,,,,,,,,88511121,,,21,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88594350,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193753457,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19890,19861,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2554042936,,1322077219,,,,,64,88610131,,,22,1500,,40460,16,,6,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/libselinux.so.1,,,,,88624506,,,21,,,,524288,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237329888654,,,21,,,,,,,,
,,,,47456,,,,,,,syscall_open,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libselinux.so.1,,,,,88647006,,,21,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2125428288,,512,,,,,,,,,,,88657370,,,21,,,,,,,,
,,,,,,,,,1160,,syscall_read,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2125426872,,1160,,,,,,,,,,,88664401,,,21,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,2287288074,,,startTracing.sh,,,,,1197640,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2125426816,,45,,,,,,,,,,,88670183,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3193754905,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19891,19860,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2554042552,,1322077219,,,,,64,88728099,,,22,1500,,40460,16,,6,,
